code_set	concept_code	concept_name	concept_id	vocabulary_id
advanced_illness_01	1197297008	Metastatic squamous cell carcinoma to lymph node of lower limb	37175076	SNOMED
advanced_illness_01	1197299006	Metastatic squamous cell carcinoma to lymph node of upper limb	37175077	SNOMED
advanced_illness_01	1197311006	Metastatic adenocarcinoma to lymph node of upper limb	37174871	SNOMED
advanced_illness_01	1197313009	Metastatic adenocarcinoma to lymph node of head and neck	37174869	SNOMED
advanced_illness_01	1197323000	Metastatic carcinoma to lymph node of thorax	37174961	SNOMED
advanced_illness_01	1197325007	Metastatic carcinoma of pelvic lymph node	37174895	SNOMED
advanced_illness_01	1197327004	Metastatic carcinoma to lymph node of lower limb	37162723	SNOMED
advanced_illness_01	1197329001	Metastatic carcinoma of abdominal lymph node	37174894	SNOMED
advanced_illness_01	1197331005	Metastatic adenocarcinoma to pelvic lymph node	37174877	SNOMED
advanced_illness_01	1197343006	Primary teratoma of brain	37162733	SNOMED
advanced_illness_01	1197524007	Autosomal recessive amyotrophic lateral sclerosis type 1	37162789	SNOMED
advanced_illness_01	1201947005	Juvenile amyotrophic lateral sclerosis type 2	37162959	SNOMED
advanced_illness_01	1201961000	Juvenile amyotrophic lateral sclerosis type 5	37162963	SNOMED
advanced_illness_01	1204203009	Left ventricular failure with normal ejection fraction due to coronary artery disease	37163068	SNOMED
advanced_illness_01	1204206001	Left ventricular failure with normal ejection fraction due to cardiomyopathy	37163071	SNOMED
advanced_illness_01	1204349002	Amyotrophic lateral sclerosis type 7	37163102	SNOMED
advanced_illness_01	1204351003	Amyotrophic lateral sclerosis type 9	37163104	SNOMED
advanced_illness_01	1204462004	Left ventricular failure with sepsis	37163130	SNOMED
advanced_illness_01	1208412003	Amyotrophic lateral sclerosis type 10	37163164	SNOMED
advanced_illness_01	120861000119102	Systolic heart failure stage C	43020421	SNOMED
advanced_illness_01	1208744003	Non-functioning neuroendocrine neoplasm of pancreas	37163229	SNOMED
advanced_illness_01	120881000119106	Diastolic heart failure stage D	43021841	SNOMED
advanced_illness_01	1208846006	Right ventricular failure due to pulmonary disease	37163264	SNOMED
advanced_illness_01	1208850004	Right ventricular failure due to right ventricular infarction	37163268	SNOMED
advanced_illness_01	120901000119108	Diastolic heart failure stage B	43530643	SNOMED
advanced_illness_01	12241031000119100	Metastatic malignant neoplasm to left breast	602331	SNOMED
advanced_illness_01	12246481000119100	Bilateral metastatic malignant neoplasm to kidneys	602333	SNOMED
advanced_illness_01	12246601000119100	Secondary malignant neoplasm of bilateral lungs	760916	SNOMED
advanced_illness_01	1230308005	Off-periods in Parkinson disease not responding to oral treatment	37164406	SNOMED
advanced_illness_01	123604002	Toxic cirrhosis	4046016	SNOMED
advanced_illness_01	12368000	Secondary biliary cirrhosis	4046123	SNOMED
advanced_illness_01	1236940007	Metastatic carcinoma to tail of pancreas	37174994	SNOMED
advanced_illness_01	1236942004	Metastatic carcinoma to ventral surface of tongue	37175006	SNOMED
advanced_illness_01	1236944003	Metastatic carcinoma to dorsal surface of anterior two-thirds of tongue	37174922	SNOMED
advanced_illness_01	1236947005	Metastatic carcinoma to dorsal surface of base of tongue	37174923	SNOMED
advanced_illness_01	1236953005	"Metastatic carcinoma to bone, connective tissue, skin and breast"	37174907	SNOMED
advanced_illness_01	1236955003	Metastatic carcinoma to frenum of lip	37168960	SNOMED
advanced_illness_01	1236957006	Metastatic carcinoma to frenum of upper lip	37174934	SNOMED
advanced_illness_01	1236960004	Metastatic carcinoma to lingual tonsil	37174949	SNOMED
advanced_illness_01	1236962007	Metastatic carcinoma to lateral part of floor of mouth	37174947	SNOMED
advanced_illness_01	1236964008	Metastatic carcinoma to soft palate	37174987	SNOMED
advanced_illness_01	1236967001	Metastatic carcinoma to lower buccal sulcus	37174953	SNOMED
advanced_illness_01	1236969003	Metastatic carcinoma to lower labial sulcus	37174956	SNOMED
advanced_illness_01	1237032005	Metastatic carcinoma to thoracic part of esophagus	37174995	SNOMED
advanced_illness_01	1237034006	Metastatic carcinoma to submandibular gland	37174992	SNOMED
advanced_illness_01	1237036008	Metastatic carcinoma to middle third of esophagus	37174965	SNOMED
advanced_illness_01	1237038009	Metastatic carcinoma to abdominal part of esophagus	37174896	SNOMED
advanced_illness_01	1237041000	Metastatic carcinoma to pylorus	37174977	SNOMED
advanced_illness_01	1237043002	Metastatic carcinoma to greater curve of stomach	37174941	SNOMED
advanced_illness_01	1237045009	Metastatic carcinoma to body of stomach	37174906	SNOMED
advanced_illness_01	1237047001	Metastatic carcinoma to endocrine pancreas	37174926	SNOMED
advanced_illness_01	1237050003	Metastatic carcinoma to cardia of stomach	37174914	SNOMED
advanced_illness_01	1237052006	Metastatic carcinoma to axillary tail of breast	37174901	SNOMED
advanced_illness_01	1237055008	Metastatic carcinoma to upper outer quadrant of breast	37175002	SNOMED
advanced_illness_01	1237057000	Metastatic carcinoma to lower outer quadrant of breast	37174958	SNOMED
advanced_illness_01	722977005	Dementia co-occurrent and due to neurocysticercosis	36716795	SNOMED
advanced_illness_01	722980006	Dementia due to chromosomal anomaly	36716797	SNOMED
advanced_illness_01	723123001	Ischemic vascular dementia	36717248	SNOMED
advanced_illness_01	723829000	"Pulmonary fibrosis, hepatic hyperplasia, bone marrow hypoplasia syndrome"	37109889	SNOMED
advanced_illness_01	724761004	Sporadic Parkinson disease	37110499	SNOMED
advanced_illness_01	724778008	Progressive relapsing multiple sclerosis	37110514	SNOMED
advanced_illness_01	725416005	Cirrhotic cardiomyopathy	37110890	SNOMED
advanced_illness_01	725938001	Cirrhosis of liver caused by methotrexate	37117933	SNOMED
advanced_illness_01	725940006	Cirrhosis of liver caused by methyldopa	37111266	SNOMED
advanced_illness_01	733184002	Dementia caused by heavy metal exposure	37116464	SNOMED
advanced_illness_01	733191004	Dementia due to chronic subdural hematoma	37116466	SNOMED
advanced_illness_01	733193001	Dementia with progressive multifocal leukoencephalopathy	37116468	SNOMED
advanced_illness_01	735386008	Acute hypoxemic and hypercapnic respiratory failure	42539533	SNOMED
advanced_illness_01	735735001	Primary malignant neuroendocrine neoplasm of pancreas	42536743	SNOMED
advanced_illness_01	7361000175106	Acute on chronic hypercapnic respiratory failure	36716978	SNOMED
advanced_illness_01	7381000175100	Reduced ejection fraction co-occurrent and due to chronic heart failure	764872	SNOMED
advanced_illness_01	7401000175100	Acute on chronic heart failure co-occurrent with normal ejection fraction	764874	SNOMED
advanced_illness_01	7421000175106	Acute heart failure co-occurrent with normal ejection fraction	764877	SNOMED
advanced_illness_01	74960003	Acute left-sided congestive heart failure	4327205	SNOMED
advanced_illness_01	762351006	Dementia due to and following injury of head	42538610	SNOMED
advanced_illness_01	762707000	Subcortical dementia	42538857	SNOMED
advanced_illness_01	766246000	Marburg acute multiple sclerosis	35623817	SNOMED
advanced_illness_01	767448007	Pineoblastoma	35614931	SNOMED
advanced_illness_01	770727008	Spinal muscular atrophy with respiratory distress type 2	36674871	SNOMED
advanced_illness_01	774069007	PRKAR1B-related neurodegenerative dementia with intermediate filaments	36674472	SNOMED
advanced_illness_01	77690003	Interstitial emphysema of lung	440748	SNOMED
advanced_illness_01	782697005	Solid pseudopapillary carcinoma of pancreas	37204187	SNOMED
advanced_illness_01	783258000	ADan amyloidosis	37204554	SNOMED
advanced_illness_01	783771003	Acinar cell carcinoma of pancreas	37204852	SNOMED
advanced_illness_01	78461000119105	Metastatic squamous cell carcinoma to skin	600828	SNOMED
advanced_illness_01	788863007	Amnestic disorder caused by psychoactive substance	37312034	SNOMED
advanced_illness_01	788898005	Dementia caused by volatile inhalant	37311999	SNOMED
advanced_illness_01	788950000	Heart failure with mid range ejection fraction	37311948	SNOMED
advanced_illness_01	789574002	Acute exacerbation of idiopathic pulmonary fibrosis	37312199	SNOMED
advanced_illness_01	792907004	Pancreatic ductal adenocarcinoma	37311469	SNOMED
advanced_illness_01	79955004	Chronic cor pulmonale	4195892	SNOMED
advanced_illness_01	80614003	Prolonged pulmonary alveolitis	4215594	SNOMED
advanced_illness_01	816984002	Progressive multiple sclerosis	37311816	SNOMED
advanced_illness_01	82361000119107	Altered behavior in Huntington's dementia	44784620	SNOMED
advanced_illness_01	82381000119103	Epileptic dementia with behavioral disturbance	37018608	SNOMED
advanced_illness_01	827186009	Metastatic malignant neoplasm to skin of hip and skin of lower leg	3654229	SNOMED
advanced_illness_01	831000119103	Cirrhosis of liver due to chronic hepatitis C	43531723	SNOMED
advanced_illness_01	83291003	Cor pulmonale	4307356	SNOMED
advanced_illness_01	836274002	Carcinomatosis of peritoneum	3654457	SNOMED
advanced_illness_01	836486002	Lymphomatous infiltrate of kidney	3654579	SNOMED
advanced_illness_01	840452004	Classical sporadic Creutzfeldt-Jakob disease	3654909	SNOMED
advanced_illness_01	840465008	Dementia due to iron deficiency	3654921	SNOMED
advanced_illness_01	846637007	Chronic pulmonary fibrosis caused by chemical vapors	3655115	SNOMED
advanced_illness_01	86044005	Amyotrophic lateral sclerosis	373182	SNOMED
advanced_illness_01	86454000	Postnecrotic cirrhosis	4313567	SNOMED
advanced_illness_01	866052009	Mixed ductal-neuroendocrine carcinoma of pancreas	3655588	SNOMED
advanced_illness_01	87091000119101	Malignant glioma of cerebrum	37018638	SNOMED
advanced_illness_01	87121000119102	Malignant glioma of cerebellum	37018640	SNOMED
advanced_illness_01	87317003	Respiratory arrest	317109	SNOMED
advanced_illness_01	88805009	Chronic congestive heart failure	4229440	SNOMED
advanced_illness_01	898208007	Heart failure due to thyrotoxicosis	619797	SNOMED
advanced_illness_01	90117007	Tuberculous fibrosis of lung	258335	SNOMED
advanced_illness_01	90688005	Chronic renal failure	198185	SNOMED
advanced_illness_01	90791000119104	End stage renal disease on dialysis due to type 2 diabetes mellitus	45769906	SNOMED
advanced_illness_01	90831000119105	Grade 4 malignant glioma of brain	36684447	SNOMED
advanced_illness_01	91191000119108	Metastatic adenocarcinoma to pleura	600834	SNOMED
advanced_illness_01	91221000119102	Metastatic malignant melanoma to pleura	619828	SNOMED
advanced_illness_01	91251000119105	Small cell carcinoma metastatic to skin	764957	SNOMED
advanced_illness_01	92506005	Biventricular congestive heart failure	4242669	SNOMED
advanced_illness_01	93145002	Leukemic reticuloendotheliosis of intrapelvic lymph nodes	196650	SNOMED
advanced_illness_01	93150008	Leukemic reticuloendotheliosis of lymph nodes of multiple sites	318989	SNOMED
advanced_illness_01	93726004	Primary malignant neoplasm of brain stem	441806	SNOMED
advanced_illness_01	93746009	Primary malignant neoplasm of cerebellum	433149	SNOMED
advanced_illness_01	93749002	Primary malignant neoplasm of cerebrum	380661	SNOMED
advanced_illness_01	93807001	Primary malignant neoplasm of frontal lobe	441233	SNOMED
advanced_illness_01	93928006	Primary malignant neoplasm of occipital lobe	432559	SNOMED
advanced_illness_01	93946000	Primary malignant neoplasm of parietal lobe	438086	SNOMED
advanced_illness_01	94086000	Primary malignant neoplasm of temporal lobe	433976	SNOMED
advanced_illness_01	94153001	Metastatic malignant neoplasm to abducens nerve	4311630	SNOMED
advanced_illness_01	94155008	Metastatic malignant neoplasm to accessory sinus	4312038	SNOMED
advanced_illness_01	94157000	Metastatic malignant neoplasm to acromion	4312699	SNOMED
advanced_illness_01	94159002	Metastatic malignant neoplasm to adnexa of skin	4311633	SNOMED
advanced_illness_01	94161006	Metastatic malignant neoplasm to adrenal gland	193144	SNOMED
advanced_illness_01	94163009	Metastatic malignant neoplasm to alveolar ridge mucosa	4312040	SNOMED
advanced_illness_01	94165002	Metastatic malignant neoplasm to anal canal	4312700	SNOMED
advanced_illness_01	94167005	Metastatic malignant neoplasm to anterior mediastinum	4312701	SNOMED
advanced_illness_01	94169008	Metastatic malignant neoplasm to anterior two-thirds of tongue	4246347	SNOMED
advanced_illness_01	94171008	Metastatic malignant neoplasm to anterior wall of urinary bladder	4312149	SNOMED
advanced_illness_01	94173006	Metastatic malignant neoplasm to aortic body	4246349	SNOMED
advanced_illness_01	94179005	Metastatic malignant neoplasm to ascending colon	4312150	SNOMED
advanced_illness_01	94181007	Metastatic malignant neoplasm to axillary lymph nodes	442252	SNOMED
advanced_illness_01	94184004	Metastatic malignant neoplasm to base of tongue	4312705	SNOMED
advanced_illness_01	94186002	Metastatic malignant neoplasm to urinary bladder	4312802	SNOMED
advanced_illness_01	94189009	Metastatic malignant neoplasm to blood vessel of axilla	4312152	SNOMED
advanced_illness_01	94191001	Metastatic malignant neoplasm to blood vessel of face	4312803	SNOMED
advanced_illness_01	94193003	Metastatic malignant neoplasm to blood vessel of foot	4246355	SNOMED
advanced_illness_01	94195005	Metastatic malignant neoplasm to blood vessel of hand	4312805	SNOMED
advanced_illness_01	94197002	Metastatic malignant neoplasm to blood vessel of hip	4246357	SNOMED
advanced_illness_01	94202009	Metastatic malignant neoplasm to blood vessel of pelvis	4312820	SNOMED
advanced_illness_01	94204005	Metastatic malignant neoplasm to blood vessel of popliteal space	4311757	SNOMED
advanced_illness_01	94206007	Metastatic malignant neoplasm to blood vessel of thigh	4246367	SNOMED
advanced_illness_01	94208008	Metastatic malignant neoplasm to blood vessel of toe	4311759	SNOMED
advanced_illness_01	94210005	Metastatic malignant neoplasm to blood vessel of upper limb	4312275	SNOMED
advanced_illness_01	94212002	Metastatic malignant neoplasm to body of pancreas	4246368	SNOMED
advanced_illness_01	94214001	Metastatic malignant neoplasm to body of stomach	4311760	SNOMED
advanced_illness_01	94217008	Metastatic malignant neoplasm to bone marrow	4246450	SNOMED
advanced_illness_01	94219006	Metastatic malignant neoplasm to bone of lower limb	4312279	SNOMED
advanced_illness_01	94221001	Metastatic malignant neoplasm to bone of upper limb	4311762	SNOMED
advanced_illness_01	94224009	Metastatic malignant neoplasm to brain stem	4312280	SNOMED
advanced_illness_01	94226006	Metastatic malignant neoplasm to broad ligament	4312824	SNOMED
advanced_illness_01	94228007	Metastatic malignant neoplasm to bronchus of left lower lobe	4246452	SNOMED
advanced_illness_01	94230009	Metastatic malignant neoplasm to bronchus of right lower lobe	4246453	SNOMED
advanced_illness_01	94232001	Metastatic malignant neoplasm to bronchus of right upper lobe	4312283	SNOMED
advanced_illness_01	94234000	Metastatic malignant neoplasm to buccal mucosa	4312285	SNOMED
advanced_illness_01	94236003	Metastatic malignant neoplasm to calcaneus	4312825	SNOMED
advanced_illness_01	94238002	Metastatic malignant neoplasm to carina	4312935	SNOMED
advanced_illness_01	94240007	Metastatic malignant neoplasm to carpal bone	4312936	SNOMED
advanced_illness_01	94242004	Metastatic malignant neoplasm to cauda equina	4312937	SNOMED
advanced_illness_01	94245002	Metastatic malignant neoplasm to cerebellum	4312289	SNOMED
advanced_illness_01	94247005	Metastatic malignant neoplasm to cerebral ventricle	4312291	SNOMED
advanced_illness_01	94249008	Metastatic malignant neoplasm to cervical esophagus	4312939	SNOMED
advanced_illness_01	94252000	Metastatic malignant neoplasm to cheek	4312940	SNOMED
advanced_illness_01	94254004	Metastatic malignant neoplasm to choroid	4246458	SNOMED
